time,200,400,499
2018-06-11 20:51:14,0.6166666666666667,0,0
2018-06-11 20:46:14,0.7233333333333334,0,0
2018-06-11 20:41:14,0.69,0,0
2018-06-11 20:36:14,0.6866666666666666,0,0
2018-06-11 20:31:14,0.7333333333333333,0,0
2018-06-11 20:26:14,0.7666666666666667,0,0
2018-06-11 20:21:14,0.7033333333333334,0,0
2018-06-11 20:16:14,0.7266666666666667,0,0
2018-06-11 20:11:14,0.7066666666666667,0,0
2018-06-11 20:06:14,0.7433333333333333,0,0
2018-06-11 20:01:14,0.71,0,0
2018-06-11 19:56:14,0.71,0,0
2018-06-11 19:51:14,0.75,0,0
2018-06-11 19:46:14,0.73,0,0
2018-06-11 19:41:14,0.7366666666666667,0,0
2018-06-11 19:36:14,0.7366666666666667,0,0
2018-06-11 19:31:14,0.7366666666666667,0,0
2018-06-11 19:26:14,0.7333333333333333,0,0
2018-06-11 19:21:14,0.7533333333333333,0,0
2018-06-11 19:16:14,0.74,0,0
2018-06-11 19:11:14,0.7966666666666666,0,0
2018-06-11 19:06:14,0.7266666666666667,0,0
2018-06-11 19:01:14,0.55,0,0
2018-06-11 18:56:14,0.15666666666666668,0,0
2018-06-11 18:51:14,0.38666666666666666,0,0
2018-06-11 18:46:14,0.4033333333333333,0,0
2018-06-11 18:41:14,0.35333333333333333,0,0
2018-06-11 18:36:14,0.4,0,0
2018-06-11 18:31:14,0.37333333333333335,0,0
2018-06-11 18:26:14,0.36,0,0
2018-06-11 18:21:14,0.32,0,0
2018-06-11 18:16:14,0.34,0,0
2018-06-11 18:11:14,0.37666666666666665,0,0
2018-06-11 18:06:14,0.37,0,0
2018-06-11 18:01:14,0.3566666666666667,0,0
2018-06-11 17:56:14,0.35333333333333333,0,0
2018-06-11 17:51:14,0.38333333333333336,0,0
2018-06-11 17:46:14,0.36333333333333334,0,0
2018-06-11 17:41:14,0.37333333333333335,0,0
2018-06-11 17:36:14,0.32,0,0
2018-06-11 17:31:14,0.3433333333333333,0,0
2018-06-11 17:26:14,0.36666666666666664,0.0033333333333333335,0
2018-06-11 17:21:14,0.3566666666666667,0.0033333333333333335,0
2018-06-11 17:16:14,0.3466666666666667,0,0
2018-06-11 17:11:14,0.36666666666666664,0,0
2018-06-11 17:06:14,0.38,0.006666666666666667,0
2018-06-11 17:01:14,0.37,0,0
2018-06-11 16:56:14,0.32666666666666666,0,0
2018-06-11 16:51:14,0.3566666666666667,0,0
2018-06-11 16:46:14,0.36,0,0
2018-06-11 16:41:14,0.37,0,0
2018-06-11 16:36:14,0.37,0,0
2018-06-11 16:31:14,0.37666666666666665,0,0
2018-06-11 16:26:14,0.38666666666666666,0,0
2018-06-11 16:21:14,0.3566666666666667,0,0
2018-06-11 16:16:14,0.39,0,0
2018-06-11 16:11:14,0.4033333333333333,0,0
2018-06-11 16:06:14,0.3566666666666667,0,0
2018-06-11 16:01:14,0.3566666666666667,0,0
2018-06-11 15:56:14,0.34,0,0
2018-06-11 15:51:14,0.36,0,0
2018-06-11 15:46:14,0.36,0,0
2018-06-11 15:41:14,0.37333333333333335,0,0
2018-06-11 15:36:14,0.36,0,0
2018-06-11 15:31:14,0.36333333333333334,0,0
2018-06-11 15:26:14,0.4766666666666667,0,0
2018-06-11 15:21:14,0.47333333333333333,0.0033333333333333335,0
2018-06-11 15:16:14,0.33,0,0
2018-06-11 15:11:14,0.43,0,0
2018-06-11 15:06:14,0.39666666666666667,0,0
2018-06-11 15:01:14,0.2866666666666667,0,0
2018-06-11 14:56:14,0.38666666666666666,0,0
2018-06-11 14:51:14,0.3933333333333333,0,0
2018-06-11 14:46:14,0.3466666666666667,0,0
2018-06-11 14:41:14,0.34,0,0
2018-06-11 14:36:14,0.30666666666666664,0,0
2018-06-11 14:31:14,0.3333333333333333,0,0
2018-06-11 14:26:14,0.4,0,0
2018-06-11 14:21:14,0.3433333333333333,0,0
2018-06-11 14:16:14,0.37,0,0
2018-06-11 14:11:14,0.4033333333333333,0,0
2018-06-11 14:06:14,0.35333333333333333,0,0
2018-06-11 14:01:14,0.37333333333333335,0,0
2018-06-11 13:56:14,0.36666666666666664,0,0
2018-06-11 13:51:14,0.36666666666666664,0,0
2018-06-11 13:46:14,0.33666666666666667,0,0
2018-06-11 13:41:14,0.37666666666666665,0,0
2018-06-11 13:36:14,0.35,0,0
2018-06-11 13:31:14,0.36666666666666664,0,0
2018-06-11 13:26:14,0.34,0,0
2018-06-11 13:21:14,0.3466666666666667,0,0
2018-06-11 13:16:14,0.3566666666666667,0,0
2018-06-11 13:11:14,0.41333333333333333,0,0
2018-06-11 13:06:14,0.36,0,0
2018-06-11 13:01:14,0.37666666666666665,0,0
2018-06-11 12:56:14,0.39666666666666667,0,0
2018-06-11 12:51:14,0.34,0,0
2018-06-11 12:46:14,0.36666666666666664,0,0
2018-06-11 12:41:14,0.36,0,0
2018-06-11 12:36:14,0.35,0,0
2018-06-11 12:31:14,0.36333333333333334,0,0
2018-06-11 12:26:14,0.33,0,0
2018-06-11 12:21:14,0.37333333333333335,0,0
2018-06-11 12:16:14,0.32666666666666666,0,0
2018-06-11 12:11:14,0.37666666666666665,0,0
2018-06-11 12:06:14,0.4266666666666667,0,0
2018-06-11 12:01:14,0.33666666666666667,0,0
2018-06-11 11:56:14,0.38666666666666666,0,0
2018-06-11 11:51:14,0.33,0,0
2018-06-11 11:46:14,0.39666666666666667,0,0
2018-06-11 11:41:14,0.4266666666666667,0,0
2018-06-11 11:36:14,0.42333333333333334,0,0
2018-06-11 11:31:14,0.35333333333333333,0,0
2018-06-11 11:26:14,0.37333333333333335,0,0
2018-06-11 11:21:14,0.39,0,0
2018-06-11 11:16:14,0.39666666666666667,0,0
2018-06-11 11:11:14,0.38666666666666666,0,0
2018-06-11 11:06:14,0.3933333333333333,0,0
2018-06-11 11:01:14,0.34,0,0
2018-06-11 10:56:14,0.41,0,0
2018-06-11 10:51:14,0.37333333333333335,0,0
2018-06-11 10:46:14,0.4066666666666667,0,0
2018-06-11 10:41:14,0.39,0,0
2018-06-11 10:36:14,0.3233333333333333,0,0
2018-06-11 10:31:14,0.37,0,0
2018-06-11 10:26:14,0.39,0,0
2018-06-11 10:21:14,0.38333333333333336,0,0
2018-06-11 10:16:14,0.35333333333333333,0,0
2018-06-11 10:11:14,0.42,0,0
2018-06-11 10:06:14,0.37666666666666665,0,0
2018-06-11 10:01:14,0.3466666666666667,0,0
2018-06-11 09:56:14,0.31,0,0
2018-06-11 09:51:14,0.33666666666666667,0,0
2018-06-11 09:46:14,0.32666666666666666,0,0
2018-06-11 09:41:14,0.3333333333333333,0,0
2018-06-11 09:36:14,0.3566666666666667,0,0
2018-06-11 09:31:14,0.3466666666666667,0,0
2018-06-11 09:26:14,0.33,0,0
2018-06-11 09:21:14,0.37,0,0
2018-06-11 09:16:14,0.38,0,0
2018-06-11 09:11:14,0.34,0,0
2018-06-11 09:06:14,0.3,0,0
2018-06-11 09:01:14,0.3333333333333333,0,0
2018-06-11 08:56:14,0.3433333333333333,0,0
2018-06-11 08:51:14,0.3333333333333333,0,0
2018-06-11 08:46:14,0.28,0,0
2018-06-11 08:41:14,0.37333333333333335,0,0
2018-06-11 08:36:14,0.41333333333333333,0,0
2018-06-11 08:31:14,0.33,0,0
2018-06-11 08:26:14,0.3233333333333333,0,0
2018-06-11 08:21:14,0.33666666666666667,0,0
2018-06-11 08:16:14,0.3466666666666667,0,0
2018-06-11 08:11:14,0.3233333333333333,0,0
2018-06-11 08:06:14,0.36,0,0
2018-06-11 08:01:14,0.33666666666666667,0,0
2018-06-11 07:56:14,0.32,0,0
2018-06-11 07:51:14,0.33666666666666667,0,0
2018-06-11 07:46:14,0.29,0,0
2018-06-11 07:41:14,0.35333333333333333,0,0
2018-06-11 07:36:14,0.33,0,0
2018-06-11 07:31:14,0.34,0,0
2018-06-11 07:26:14,0.4066666666666667,0,0
2018-06-11 07:21:14,0.3933333333333333,0,0
2018-06-11 07:16:14,0.35,0,0
2018-06-11 07:11:14,0.34,0,0
2018-06-11 07:06:14,0.32666666666666666,0,0
2018-06-11 07:01:14,0.41,0,0
2018-06-11 06:56:14,0.33666666666666667,0,0
2018-06-11 06:51:14,0.36,0,0
2018-06-11 06:46:14,0.2866666666666667,0,0
2018-06-11 06:41:14,0.08666666666666667,0,0
2018-06-11 06:36:14,0,0,0
2018-06-11 06:31:14,0,0,0
2018-06-11 06:26:14,0,0,0
2018-06-11 06:21:14,0,0,0
2018-06-11 06:16:14,0,0,0
2018-06-11 06:11:14,0,0,0
2018-06-11 06:06:14,0,0,0
2018-06-11 06:01:14,0,0,0
2018-06-11 05:56:14,0,0,0
2018-06-11 05:51:14,0,0,0
2018-06-11 05:46:14,0,0,0
2018-06-11 05:41:14,0,0,0
2018-06-11 05:36:14,0,0,0
2018-06-11 05:31:14,0,0,0
2018-06-11 05:26:14,0,0,0
